symbol,return_type,parameters,binary_abi,source_url
switch_core_session_perform_kill_channel,switch_status_t,"_In_ switch_core_session_t *session, const char *file, const char *func, int line, switch_signal_t sig",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1398
switch_core_session_send_dtmf,switch_status_t,"_In_ switch_core_session_t *session, const switch_dtmf_t *dtmf",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1414
switch_core_session_send_dtmf_string,switch_status_t,"switch_core_session_t *session, const char *dtmf_string",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1421
switch_core_session_recv_dtmf,switch_status_t,"_In_ switch_core_session_t *session, const switch_dtmf_t *dtmf",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1429
switch_core_hash_init_case,switch_status_t,"_Out_ switch_hash_t **hash, switch_bool_t case_sensitive",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1443
switch_core_hash_destroy,switch_status_t,_Inout_ switch_hash_t **hash,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1453
switch_core_hash_insert_pointer,switch_status_t,"switch_hash_t *hash, const void *data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1461
switch_core_hash_insert_auto_free,switch_status_t,"switch_hash_t *hash, const char *key, const void *data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1471
switch_core_hash_insert_dup_auto_free,switch_status_t,"switch_hash_t *hash, const char *key, const char *str",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1481
switch_core_hash_insert_destructor,switch_status_t,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ const void *data, hashtable_destructor_t destructor",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1491
switch_core_hash_insert_alloc_destructor,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ size_t size, hashtable_destructor_t destructor",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1502
switch_core_hash_insert_dup_destructor,switch_status_t,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ const char *str, hashtable_destructor_t destructor",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1513
switch_core_hash_insert_locked,switch_status_t,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ const void *data, _In_opt_ switch_mutex_t *mutex",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1526
switch_core_hash_insert_wrlock,switch_status_t,"switch_hash_t *hash, const char *key, const void *data, switch_thread_rwlock_t *rwlock",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1535
switch_core_hash_delete,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1543
switch_core_hash_delete_locked,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ switch_mutex_t *mutex",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1552
switch_core_hash_delete_wrlock,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_opt_ switch_thread_rwlock_t *rwlock",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1561
switch_core_hash_delete_multi,switch_status_t,"_In_ switch_hash_t *hash, _In_ switch_hash_delete_callback_t callback, _In_opt_ void *pData",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1569
switch_core_hash_find,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1577
switch_core_hash_find_locked,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_ switch_mutex_t *mutex",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1587
switch_core_hash_find_rdlock,void *,"_In_ switch_hash_t *hash, _In_z_ const char *key, _In_ switch_thread_rwlock_t *rwlock",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1596
switch_core_hash_first_iter,switch_hash_index_t *,"_In_ switch_hash_t *hash, switch_hash_index_t *hi",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1604
switch_core_hash_empty,switch_bool_t,switch_hash_t *hash,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1612
switch_core_hash_next,switch_hash_index_t *,_In_ switch_hash_index_t **hi,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1619
switch_core_hash_this,void,"_In_ switch_hash_index_t *hi, _Out_opt_ptrdiff_cap_(klen)
									  const void **key, _Out_opt_ switch_ssize_t *klen, _Out_ void **val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1628
switch_core_hash_this_val,void,"switch_hash_index_t *hi, void *val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1631
switch_core_inthash_init,switch_status_t,switch_inthash_t **hash,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1633
switch_core_inthash_destroy,switch_status_t,switch_inthash_t **hash,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1634
switch_core_inthash_insert,switch_status_t,"switch_inthash_t *hash, uint32_t key, const void *data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1635
switch_core_inthash_delete,void *,"switch_inthash_t *hash, uint32_t key",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1636
switch_core_inthash_find,void *,"switch_inthash_t *hash, uint32_t key",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1637
switch_core_timer_init,switch_status_t,"switch_timer_t *timer, const char *timer_name, int interval, int samples, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1653
switch_time_calibrate_clock,void,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1656
switch_core_timer_next,switch_status_t,switch_timer_t *timer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1663
switch_core_timer_step,switch_status_t,switch_timer_t *timer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1670
switch_core_timer_sync,switch_status_t,switch_timer_t *timer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1672
switch_core_timer_check,switch_status_t,"switch_timer_t *timer, switch_bool_t step",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1680
switch_core_timer_destroy,switch_status_t,switch_timer_t *timer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1687
switch_core_codec_init_with_bitrate,switch_status_t,"switch_codec_t *codec, const char *codec_name, const char *fmtp, const char *modname, uint32_t rate, int ms, int channels, uint32_t bitrate, uint32_t flags, const switch_codec_settings_t *codec_settings, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1708
switch_core_codec_copy,switch_status_t,"switch_codec_t *codec, switch_codec_t *new_codec, const switch_codec_settings_t *codec_settings, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1720
switch_core_codec_parse_fmtp,switch_status_t,"const char *codec_name, const char *fmtp, uint32_t rate, switch_codec_fmtp_t *codec_fmtp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1722
switch_core_codec_reset,switch_status_t,switch_codec_t *codec,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1723
switch_core_codec_encode,switch_status_t,"switch_codec_t *codec, switch_codec_t *other_codec, void *decoded_data, uint32_t decoded_data_len, uint32_t decoded_rate, void *encoded_data, uint32_t *encoded_data_len, uint32_t *encoded_rate, unsigned int *flag",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1739
switch_core_codec_decode,switch_status_t,"switch_codec_t *codec, switch_codec_t *other_codec, void *encoded_data, uint32_t encoded_data_len, uint32_t encoded_rate, void *decoded_data, uint32_t *decoded_data_len, uint32_t *decoded_rate, unsigned int *flag",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1760
switch_core_codec_encode_video,switch_status_t,"switch_codec_t *codec, switch_frame_t *frame",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1772
switch_core_codec_control,switch_status_t,"switch_codec_t *codec, switch_codec_control_command_t cmd, switch_codec_control_type_t ctype, void *cmd_data, switch_codec_control_type_t atype, void *cmd_arg, switch_codec_control_type_t *rtype, void **ret_data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1787
switch_core_codec_decode_video,switch_status_t,"switch_codec_t *codec, switch_frame_t *frame",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1804
switch_core_codec_destroy,switch_status_t,switch_codec_t *codec,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1811
switch_core_session_set_read_codec,switch_status_t,"_In_ switch_core_session_t *session, switch_codec_t *codec",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1819
switch_core_session_set_real_read_codec,switch_status_t,"_In_ switch_core_session_t *session, switch_codec_t *codec",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1827
switch_core_session_unset_read_codec,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1829
switch_core_session_unset_write_codec,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1830
switch_core_session_lock_codec_write,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1833
switch_core_session_unlock_codec_write,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1834
switch_core_session_lock_codec_read,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1835
switch_core_session_unlock_codec_read,void,_In_ switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1836
switch_core_codec_lock_full,void,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1842
switch_core_codec_unlock_full,void,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1848
switch_core_session_get_read_impl,switch_status_t,"switch_core_session_t *session, switch_codec_implementation_t *impp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1850
switch_core_session_get_real_read_impl,switch_status_t,"switch_core_session_t *session, switch_codec_implementation_t *impp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1851
switch_core_session_get_write_impl,switch_status_t,"switch_core_session_t *session, switch_codec_implementation_t *impp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1852
switch_core_session_get_video_read_impl,switch_status_t,"switch_core_session_t *session, switch_codec_implementation_t *impp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_core.h#L1853
